age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,TARGET,ID
26,student,single,basic.9y,0,1,0,cellular,aug,wed,582,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37398
25,self-employed,single,university.degree,0,0,0,cellular,aug,wed,169,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37399
34,blue-collar,married,high.school,0,1,0,cellular,aug,wed,115,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37400
45,blue-collar,single,basic.9y,0,1,0,cellular,aug,wed,249,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,0,37401
27,admin.,single,university.degree,0,0,0,cellular,aug,wed,1336,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37402
45,blue-collar,single,basic.9y,0,0,0,cellular,aug,wed,150,1,3,2,success,-2.9,92.201,-31.4,0.879,5076.2,0,37403
74,retired,married,university.degree,0,1,0,cellular,aug,wed,239,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37404
36,admin.,married,university.degree,0,1,0,cellular,aug,wed,90,1,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37405
42,management,divorced,,0,0,0,cellular,aug,wed,251,2,15,2,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37406
32,technician,married,professional.course,0,1,0,cellular,aug,wed,641,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37407
60,retired,married,university.degree,0,0,0,cellular,aug,wed,576,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37408
40,management,married,university.degree,0,,,cellular,aug,wed,699,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37409
56,admin.,married,basic.9y,0,1,0,cellular,aug,wed,73,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,1,37410
66,retired,married,,0,0,0,cellular,aug,wed,147,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37411
27,admin.,single,university.degree,0,1,0,cellular,aug,wed,398,4,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37412
37,blue-collar,single,professional.course,0,1,0,cellular,aug,wed,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37413
59,technician,married,university.degree,0,0,0,cellular,aug,wed,119,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37414
32,technician,single,professional.course,0,0,0,cellular,aug,wed,313,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37415
38,admin.,married,university.degree,0,0,0,cellular,aug,wed,236,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,0,37418
20,student,single,basic.4y,0,1,0,cellular,aug,wed,131,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37419
20,student,single,basic.4y,0,1,0,cellular,aug,wed,267,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37420
27,unemployed,single,high.school,0,0,0,cellular,aug,wed,93,1,4,3,success,-2.9,92.201,-31.4,0.879,5076.2,0,37421
33,services,married,high.school,0,1,0,cellular,aug,wed,417,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37422
36,admin.,single,university.degree,0,1,0,cellular,aug,wed,87,1,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37423
54,housemaid,married,university.degree,0,0,0,cellular,aug,wed,77,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37424
36,admin.,single,university.degree,0,0,0,cellular,aug,wed,82,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37425
66,retired,,basic.9y,0,1,0,cellular,aug,wed,810,3,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,1,37426
36,admin.,divorced,university.degree,0,1,0,cellular,aug,wed,161,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37427
66,technician,married,professional.course,0,1,0,telephone,aug,wed,150,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37428
35,blue-collar,single,basic.9y,0,0,0,cellular,aug,wed,305,3,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37429
28,admin.,single,university.degree,0,0,0,cellular,aug,wed,153,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37432
44,admin.,married,university.degree,0,1,0,cellular,aug,wed,113,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37433
56,admin.,married,basic.9y,0,0,0,cellular,aug,wed,338,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,1,37434
33,admin.,single,university.degree,0,,,cellular,aug,wed,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37438
45,admin.,married,university.degree,0,0,0,cellular,aug,wed,363,1,4,2,success,-2.9,92.201,-31.4,0.879,5076.2,0,37440
44,admin.,married,university.degree,0,0,0,cellular,aug,wed,96,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,0,37441
28,student,single,high.school,0,1,0,cellular,aug,wed,188,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37442
66,retired,married,basic.6y,,1,0,cellular,aug,wed,124,1,1,1,success,-2.9,92.201,-31.4,0.879,5076.2,0,37443
33,admin.,single,university.degree,0,1,0,cellular,aug,wed,222,2,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37446
42,technician,married,professional.course,0,1,0,cellular,aug,wed,246,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37447
42,technician,married,professional.course,0,0,0,cellular,aug,wed,96,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37448
44,admin.,married,university.degree,0,0,0,cellular,aug,wed,120,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,0,37449
37,management,single,university.degree,0,1,0,cellular,aug,wed,243,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37450
28,self-employed,single,university.degree,0,,,cellular,aug,wed,227,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37452
28,technician,single,professional.course,0,0,1,cellular,aug,wed,162,1,3,1,success,-2.9,92.201,-31.4,0.879,5076.2,0,37453
38,admin.,married,high.school,0,0,0,cellular,aug,wed,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,37454
74,retired,married,professional.course,0,0,0,cellular,aug,wed,298,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37455
76,retired,married,basic.4y,0,0,0,cellular,aug,wed,331,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,37456
29,admin.,married,university.degree,0,0,0,cellular,aug,thu,111,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37457
28,admin.,single,university.degree,0,0,0,cellular,aug,thu,489,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37458
27,admin.,single,high.school,0,0,1,cellular,aug,thu,255,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37459
37,technician,single,university.degree,0,1,1,cellular,aug,thu,73,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37460
33,technician,married,university.degree,0,1,0,cellular,aug,thu,101,4,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37461
23,student,single,high.school,0,1,0,cellular,aug,thu,784,3,15,3,failure,-2.9,92.201,-31.4,0.873,5076.2,1,37462
30,admin.,married,university.degree,0,1,0,telephone,aug,thu,181,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37465
29,admin.,single,university.degree,0,1,1,cellular,aug,thu,254,3,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,1,37466
41,admin.,married,high.school,0,1,0,cellular,aug,thu,1175,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37467
31,blue-collar,married,professional.course,0,0,0,cellular,aug,thu,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37468
39,admin.,married,university.degree,,1,0,cellular,aug,thu,102,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37469
39,admin.,married,university.degree,,1,0,cellular,aug,thu,200,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37470
30,services,single,high.school,0,1,0,cellular,aug,thu,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37471
36,admin.,married,university.degree,0,1,1,cellular,aug,thu,220,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37472
88,retired,divorced,basic.4y,0,1,0,cellular,aug,thu,402,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37473
39,admin.,married,high.school,0,0,0,cellular,aug,thu,315,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,1,37474
39,management,married,university.degree,0,0,0,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37475
45,admin.,divorced,university.degree,0,1,0,cellular,aug,thu,150,3,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37477
34,housemaid,married,university.degree,0,0,0,cellular,aug,thu,485,3,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37478
32,blue-collar,single,basic.9y,0,1,0,cellular,aug,thu,282,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37479
74,retired,married,basic.4y,0,0,0,cellular,aug,thu,307,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37480
46,admin.,married,university.degree,0,1,0,cellular,aug,thu,399,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,37481
62,retired,married,university.degree,,1,1,cellular,aug,thu,791,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37483
36,admin.,married,university.degree,0,0,0,cellular,aug,thu,138,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37485
36,unemployed,married,university.degree,0,1,0,cellular,aug,thu,138,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37486
38,management,married,university.degree,0,1,0,cellular,aug,thu,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37487
33,admin.,single,university.degree,0,1,0,cellular,aug,thu,72,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37488
24,student,single,high.school,0,0,0,cellular,aug,thu,136,1,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37489
39,unemployed,married,high.school,0,0,0,cellular,aug,thu,192,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37490
20,student,single,high.school,0,0,0,cellular,aug,thu,347,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37492
81,retired,married,basic.6y,0,0,0,cellular,aug,thu,189,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37494
43,technician,married,university.degree,0,0,0,cellular,aug,thu,160,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37495
22,student,single,basic.6y,0,1,0,cellular,aug,thu,293,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,1,37496
34,management,married,university.degree,0,0,0,cellular,aug,thu,233,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37497
32,services,married,high.school,0,1,0,cellular,aug,thu,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37498
36,services,married,high.school,0,1,1,cellular,aug,thu,227,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,37499
32,services,married,high.school,0,0,0,cellular,aug,thu,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37500
34,self-employed,single,university.degree,0,0,0,telephone,aug,thu,57,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37501
28,unemployed,single,university.degree,0,0,1,cellular,aug,thu,74,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37503
27,technician,single,university.degree,0,0,0,cellular,aug,thu,103,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37504
76,retired,married,basic.6y,0,0,1,cellular,aug,thu,284,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37506
64,,married,,0,1,1,cellular,aug,thu,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37507
40,admin.,married,high.school,0,0,0,cellular,aug,thu,477,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37508
35,admin.,single,high.school,0,0,1,cellular,aug,thu,73,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37509
74,retired,married,professional.course,0,1,0,cellular,aug,thu,204,3,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,1,37510
41,blue-collar,married,basic.9y,0,0,0,cellular,aug,thu,726,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37511
41,blue-collar,married,basic.9y,0,0,0,cellular,aug,thu,75,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37512
76,retired,married,university.degree,0,1,0,cellular,aug,thu,344,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37513
48,self-employed,married,university.degree,0,0,0,cellular,aug,thu,135,1,4,3,success,-2.9,92.201,-31.4,0.873,5076.2,0,37514
25,admin.,single,university.degree,0,0,1,cellular,aug,thu,112,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37515
25,admin.,single,university.degree,0,0,1,cellular,aug,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37516
21,student,single,high.school,0,0,0,cellular,aug,thu,185,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,37517
39,admin.,married,basic.9y,,0,0,cellular,aug,thu,371,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37518
44,unemployed,married,high.school,0,1,0,cellular,aug,thu,143,1,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,0,37519
44,unemployed,married,high.school,0,1,0,telephone,aug,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37520
44,unemployed,married,high.school,0,1,0,cellular,aug,thu,146,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37521
44,unemployed,married,high.school,0,1,0,cellular,aug,thu,284,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37522
29,management,married,university.degree,0,1,0,cellular,aug,thu,75,1,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,37524
73,retired,married,professional.course,0,1,0,cellular,aug,thu,135,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37526
36,technician,married,professional.course,0,1,0,cellular,aug,thu,92,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37527
33,services,married,high.school,0,,,cellular,aug,thu,240,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37529
57,admin.,single,high.school,0,1,0,cellular,aug,thu,479,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37530
21,student,single,high.school,0,0,0,cellular,aug,thu,236,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37532
72,retired,divorced,basic.4y,0,1,1,cellular,aug,thu,238,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,0,37533
33,admin.,single,university.degree,0,0,0,cellular,aug,thu,275,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37535
43,unemployed,married,high.school,0,0,0,cellular,aug,thu,319,4,3,2,success,-2.9,92.201,-31.4,0.873,5076.2,0,37536
36,management,married,basic.6y,0,1,1,cellular,aug,thu,354,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,37537
36,admin.,married,university.degree,0,0,0,cellular,aug,thu,126,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,0,37538
28,unemployed,married,professional.course,0,1,0,telephone,aug,fri,275,6,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37539
17,student,single,basic.9y,0,1,0,cellular,aug,fri,182,2,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37540
61,retired,married,basic.9y,0,1,0,telephone,aug,fri,176,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37543
70,retired,married,professional.course,0,0,0,cellular,aug,fri,185,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37546
45,unemployed,married,basic.9y,0,0,0,cellular,aug,fri,126,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37547
43,management,married,basic.9y,0,1,0,cellular,aug,fri,180,1,6,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37548
29,blue-collar,married,basic.4y,0,1,0,cellular,aug,fri,98,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37549
48,management,divorced,university.degree,0,0,0,cellular,aug,fri,117,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37550
61,management,married,university.degree,0,1,0,cellular,aug,fri,209,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,1,37552
24,student,single,high.school,,1,0,cellular,aug,fri,319,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37553
33,blue-collar,single,basic.9y,0,0,0,cellular,aug,fri,257,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37554
32,blue-collar,married,basic.9y,0,1,1,cellular,aug,fri,230,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37555
42,management,married,university.degree,0,1,0,cellular,aug,fri,436,1,13,1,success,-2.9,92.201,-31.4,0.869,5076.2,1,37556
36,unemployed,single,university.degree,0,0,0,cellular,aug,fri,415,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37557
36,unemployed,single,university.degree,0,0,0,cellular,aug,fri,260,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37558
17,student,single,basic.9y,0,1,0,cellular,aug,fri,92,3,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,0,37559
54,admin.,married,university.degree,0,1,0,cellular,aug,fri,326,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37560
25,student,single,high.school,0,0,0,cellular,aug,fri,253,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37561
25,student,single,high.school,0,1,0,cellular,aug,fri,78,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37562
48,admin.,single,university.degree,0,1,0,cellular,aug,fri,260,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37563
20,student,single,high.school,0,0,0,cellular,aug,fri,190,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37564
63,blue-collar,married,basic.4y,0,1,1,cellular,aug,fri,107,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37565
58,blue-collar,divorced,basic.4y,0,0,0,cellular,aug,fri,186,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37566
55,retired,married,basic.4y,0,1,0,cellular,aug,fri,137,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,1,37567
25,services,single,high.school,0,0,0,cellular,aug,fri,553,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37570
70,retired,married,professional.course,0,1,0,cellular,aug,fri,94,4,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37571
28,unemployed,married,professional.course,0,0,0,cellular,aug,fri,276,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37572
46,technician,married,professional.course,0,1,0,cellular,aug,fri,182,6,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,37573
42,technician,married,professional.course,0,1,0,cellular,aug,fri,100,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37574
26,student,single,high.school,0,0,0,cellular,aug,fri,482,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37575
35,admin.,married,university.degree,0,0,0,cellular,aug,fri,201,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37576
32,admin.,married,university.degree,0,1,0,cellular,aug,fri,88,5,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37577
38,self-employed,divorced,high.school,0,0,0,cellular,aug,fri,391,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,37578
28,unemployed,married,professional.course,0,1,0,cellular,aug,fri,190,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,37579
29,blue-collar,single,basic.6y,0,0,0,cellular,aug,fri,260,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37583
37,entrepreneur,married,basic.6y,0,1,0,cellular,aug,fri,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37584
25,technician,single,university.degree,0,1,0,cellular,aug,fri,142,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37585
61,retired,married,basic.9y,0,0,0,cellular,aug,fri,99,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37586
70,retired,married,professional.course,0,0,0,cellular,aug,fri,70,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,0,37587
31,entrepreneur,single,university.degree,0,1,0,cellular,aug,fri,211,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,37589
20,student,single,high.school,0,0,0,telephone,aug,fri,159,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,0,37591
35,management,married,high.school,0,1,1,cellular,aug,fri,313,4,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,0,37592
22,student,single,basic.9y,0,0,0,telephone,aug,mon,297,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37593
68,retired,married,basic.4y,0,0,0,cellular,aug,mon,110,1,999,2,failure,-2.9,92.201,-31.4,0.861,5076.2,0,37594
62,management,divorced,high.school,0,0,0,cellular,aug,mon,405,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,37595
65,retired,married,high.school,0,0,0,cellular,aug,mon,80,1,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,0,37596
26,admin.,single,university.degree,0,1,0,cellular,aug,mon,138,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37597
66,retired,married,,0,0,0,cellular,aug,mon,43,1,999,2,failure,-2.9,92.201,-31.4,0.861,5076.2,0,37599
23,technician,single,university.degree,0,1,0,cellular,aug,mon,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37600
43,management,married,university.degree,0,0,0,cellular,aug,mon,75,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37601
73,retired,married,basic.4y,0,0,0,cellular,aug,mon,348,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,37603
67,retired,married,professional.course,0,1,1,cellular,aug,mon,186,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,37604
80,retired,married,high.school,0,0,0,telephone,aug,mon,199,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,37605
60,admin.,married,university.degree,0,0,0,cellular,aug,mon,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37606
33,technician,married,university.degree,0,1,0,cellular,aug,mon,551,2,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37607
23,student,single,high.school,0,0,0,cellular,aug,mon,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37608
23,student,single,high.school,0,0,0,cellular,aug,mon,80,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37609
25,admin.,single,university.degree,0,0,0,cellular,aug,mon,286,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,1,37610
25,admin.,single,university.degree,0,1,0,cellular,aug,mon,163,1,6,1,success,-2.9,92.201,-31.4,0.861,5076.2,1,37611
65,retired,married,high.school,0,1,1,cellular,aug,mon,97,2,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37613
34,technician,married,university.degree,0,0,0,cellular,aug,mon,473,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37615
31,admin.,single,university.degree,0,0,0,telephone,aug,mon,122,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37616
34,technician,single,professional.course,0,0,0,cellular,aug,mon,237,1,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,0,37617
31,technician,married,university.degree,0,0,0,cellular,aug,mon,109,1,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,0,37618
26,admin.,single,university.degree,0,,,cellular,aug,mon,115,1,999,0,nonexistent,-2.9,92.201,-31.4,0.861,5076.2,0,37619
